,distance_haversine,trip_direction,Fare,Additional Charges,work_day,month,hour,hour_temp,hour_wind,rain,metro_x,metro_y,pick_dist_dt,drop_dist_dt,pct_bach_x,median_income_x,sex_ratio_x,pct_non_white_x,pct_age_18_29_x,pct_no_car_x,pct_bach_y,median_income_y,sex_ratio_y,pct_non_white_y,median_age_y,pct_no_car_y,residential_den_x,empoloyment_den_x,network_den_x,dist_to_tran_x,walkability_x,residential_den_y,empoloyment_den_y,network_den_y,dist_to_tran_y,walkability_y
1496264,18.227250386592946,-76.31194515501001,20.0,0.0,1,5,15,44.0,11.0,0,0,0,7.146069267535089,25.365581504125384,6.0,53125,101.3,11.299999999999995,12.72927366104182,10.7,11.8,22808,78.5,87.4,34.1,41.9,-3.013974272153083,-4.295251903685375,0.67235621402313,456.5557142857143,6.7666666666666675,-0.8873018907745435,-1.7836735094154166,1.6271654956709631,223.295,8.333333333333332
100199,3.017354183605672,-54.367124738886396,7.5,2.55,1,6,14,56.0,7.0,0,1,1,3.8808259597283183,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,21.8,99440,86.3,25.90000000000001,34.9,25.0,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,1.5803802812982484,3.1850715026539937,3.086486567276955,310.8025,16.5
1140008,3.8284932982126363,113.9273242237216,10.0,2.55,1,5,20,43.0,7.0,0,1,1,1.9067803982462668,1.9220248278407963,42.4,100708,94.9,26.3,36.33516053249804,54.6,42.4,102303,86.8,49.4,35.3,15.9,-0.4012002839059567,0.2024724642319611,1.686003984697088,358.3671428571429,11.45833333333333,-0.9688668893833012,-1.295283388568607,1.3806365648622323,348.1171428571429,8.120000000000001
908259,9.366910231372646,179.38368873287803,15.0,0.0,1,5,18,65.0,10.0,0,1,1,1.7716156861167465,10.934800230042727,7.6,33456,99.3,84.5,18.951612903225808,36.7,35.3,116377,88.6,43.2,23.5,15.8,0.0708898422618405,0.6533812733428006,2.1012117070188765,268.895,9.595238095238095,1.034815867793636,3.1359811368725983,3.5687312719383617,146.185,18.83333333333333
10631,2.0635412871231456,-131.79763788806932,5.0,2.55,1,11,11,35.0,13.0,0,0,0,8.338057748253348,9.667128003072397,68.3,110357,108.6,27.700000000000006,83.97755610972568,23.8,39.3,59953,84.0,81.0,36.2,30.6,-0.1988629755641298,4.882271301640165,3.7067640036325686,206.53,14.0,2.3309418292547925,0.1946251293637751,3.082435300111235,286.33,14.0
506563,1.93551276194659,-20.74888549970192,5.0,2.55,1,4,17,34.0,17.0,0,1,1,1.867466685334475,0.2704668475477904,60.1,176000,86.0,31.3,71.2234706616729,34.5,42.6,125708,99.1,26.099999999999994,32.9,33.3,-1.0700474434044944,1.0885710824612491,1.7131107825478114,425.8025,11.812500000000002,3.487122755681166,5.209128351216295,3.7568466672029515,120.7,17.916666666666668
1179234,1.7962762756838115,27.226411669886808,2.5,2.55,0,3,17,38.0,16.0,0,0,1,3.493850624827746,3.66016268743185,42.5,122479,96.5,15.900000000000004,28.322851153039828,26.1,28.4,132794,133.8,23.3,33.6,13.0,-2.8001305603537348,-2.8723266751165877,0.9214076045388376,376.91,8.420068027210883,1.1961485189875571,2.1219441092497044,3.2224922624741112,654.738,15.100000000000005
842491,2.4841676405556377,73.14934324792469,5.0,0.72,1,5,20,37.0,5.0,0,0,1,0.9141164186559159,3.0159253669250936,39.6,133079,85.4,14.0,12.1653676719756,31.7,34.9,94667,132.9,39.9,30.0,50.0,3.8562680000920153,3.4409018210011397,3.9359483645839046,239.055,13.374999999999998,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
746695,4.422275389718467,-101.56571179295614,7.5,2.55,1,9,7,65.0,25.0,1,1,0,12.948563090666449,9.874018919590123,8.4,66994,89.5,26.8,23.90438247011952,16.5,24.3,90250,70.3,35.90000000000001,42.9,2.4,0.3678980737439818,-0.1807443452195747,2.300492781487788,244.53,9.071428571428571,-2.2938993473147598,-2.4784130078394786,1.0287554143892141,297.14700000000005,8.101851851851853
1051698,6.071669637241036,-63.835923485636215,7.5,7.55,1,4,15,47.0,6.0,0,0,0,2.94149831504367,8.89464812217876,40.0,36734,82.6,55.2,37.27306409781401,32.3,42.7,97188,78.6,67.8,38.0,18.4,-0.0943028268468914,0.4510286765307983,1.9244502641006127,310.5215384615385,11.525,0.9612157915873883,2.5641070357951747,3.5722246488837968,244.08,16.833333333333336
1438283,8.653794438507472,-60.08760541907417,5.0,2.55,1,1,9,8.0,17.0,0,1,0,11.058584608219876,3.9344199805669486,21.7,16953,85.5,66.1,18.46590909090909,58.0,7.9,60409,117.8,30.200000000000006,35.9,15.0,1.9211943197816443,4.069096149348088,3.7617270795741202,178.37,15.833333333333336,-1.6508383186697235,-1.719102286072974,1.3704780386591988,254.27700000000002,12.23684210526316
178835,0.9163702356491632,50.86987451678755,5.0,2.55,1,10,21,60.0,11.0,0,0,1,2.2474063365515717,2.8070294229443284,27.0,60566,92.9,31.8,41.41685710444953,61.4,35.4,128243,107.1,14.599999999999996,33.5,27.2,-1.786021751609609,-1.6603691283474118,1.0303020098382698,277.91772727272723,10.568840579710145,-0.7007188575579879,0.1802263447428147,1.4527003679120625,275.3755555555556,11.5679012345679
237386,6.670327228336452,108.7145072134653,10.0,2.55,1,5,19,50.0,6.0,0,0,1,1.0683666025646807,7.6224209872112265,30.6,64508,101.8,16.400000000000006,31.59252095422308,43.6,43.7,116909,92.3,24.099999999999994,38.1,42.3,-1.7856147274873082,-3.2516038642979272,1.1602764853858047,123.3825,7.283333333333334,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62
789330,1.8315181767926405,22.25707253760305,5.0,2.55,1,9,0,56.0,8.0,0,1,1,2.9272673264789657,2.2474063365515717,35.4,128243,107.1,14.599999999999996,24.458110696642805,27.2,33.6,141378,102.8,26.700000000000006,33.4,27.5,-0.7007188575579879,0.1802263447428147,1.4527003679120625,275.3755555555556,11.5679012345679,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666
684526,2.741242850627917,-155.18765784646274,7.5,2.55,1,4,20,34.0,7.0,0,0,0,1.8595179948985847,2.733507011760232,38.8,114007,103.9,32.5,15.462068965517242,22.3,43.0,116897,103.3,28.0,33.5,58.2,-0.0047959204955613,0.5147064036189275,1.6619896335779407,167.19333333333338,11.166666666666668,-2.9463388451785377,-2.3961208197018866,0.8050227730526278,404.21299999999985,10.015873015873016
1518909,4.424065874914703,101.67434275878212,10.0,0.0,1,1,7,38.0,5.0,0,1,0,7.843047622003327,5.371730456613449,13.6,44336,93.0,46.5,22.95928910932011,28.0,3.2,33507,94.2,48.1,25.0,25.9,2.5300027802472598,1.4593465688457408,3.0317112096207337,223.96666666666667,15.0,-1.2047402023003908,-0.8889973293851944,1.6157102234087206,426.474,9.777777777777775
990531,1.5924920335396024,56.884261555747734,7.5,0.0,0,5,20,39.0,7.0,0,1,1,8.557364297802966,9.632121517621458,15.9,51950,138.6,50.8,20.064987814784725,38.2,31.9,109643,95.1,12.599999999999996,29.5,24.1,-1.8716682562996505,-1.7094267577926965,1.1722426041703389,173.34,11.904761904761909,2.1570111195682644,2.4285078675990284,3.366606542190839,232.685,13.375
1015817,4.0902780691054215,-99.59745549873176,10.0,2.55,1,5,21,60.0,3.0,0,1,1,5.581928459274581,2.9272673264789657,33.6,141378,102.8,26.700000000000006,21.24214596423393,27.5,28.7,119432,107.6,23.700000000000006,26.5,24.2,-1.7079021796287719,-0.3038152159902173,1.358737693702266,301.0800000000001,9.666666666666666,-2.447617401843128,-2.5141671439889146,0.6767032044135187,328.98769230769227,7.976851851851853
127355,8.623424029217823,-117.46196691966485,20.0,2.55,1,2,7,0.0,3.0,0,0,0,2.612935909258161,6.3427302804501435,5.6,44906,100.2,52.3,19.068670792808724,14.2,37.9,98186,79.4,18.3,40.6,51.1,-2.8804396072225487,-3.951268353101362,0.9168203748978204,223.965,7.214285714285714,4.416219271293933,5.451764016701431,3.4891598199992417,259.73333333333335,15.83333333333333
1013157,0.9163702356491632,50.86987451678755,10.0,0.0,0,7,3,64.0,6.0,0,0,1,2.2474063365515717,2.8070294229443284,27.0,60566,92.9,31.8,41.41685710444953,61.4,35.4,128243,107.1,14.599999999999996,33.5,27.2,-1.786021751609609,-1.6603691283474118,1.0303020098382698,277.91772727272723,10.568840579710145,-0.7007188575579879,0.1802263447428147,1.4527003679120625,275.3755555555556,11.5679012345679
1517362,7.207842242746029,89.55249032342186,10.0,0.0,1,1,22,31.0,6.0,0,1,1,6.179388041323528,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,7.8,19015,59.0,97.1,36.9,50.7,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,2.37101386050527,0.9188147244976614,3.420398724978196,240.06333333333336,15.277777777777775
1025440,6.078403351698508,-75.39536465382072,5.0,2.55,1,7,14,79.0,16.0,0,1,0,6.813672761850888,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,31.8,97305,106.4,13.5,29.2,37.9,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,1.4600233045697242,1.4566788198468767,3.0584469846619395,523.656923076923,14.461538461538463
1021870,3.921993948769375,172.4217224863689,7.5,2.55,1,7,21,58.0,9.0,0,0,1,2.2474063365515717,5.637687216408926,33.4,85000,101.4,7.5,28.630085852930197,15.7,35.4,128243,107.1,14.599999999999996,33.5,27.2,3.0211862944581607,3.430095228613085,3.6200097873214014,234.695,15.500000000000002,-0.7007188575579879,0.1802263447428147,1.4527003679120625,275.3755555555556,11.5679012345679
1443588,2.326468653021283,-3.1638936811153084,2.5,2.55,1,6,13,69.0,13.0,0,1,0,4.9701142314044215,4.530375085075656,18.6,91548,118.4,55.7,57.30695596681558,10.6,9.9,55018,92.4,46.1,36.3,19.2,0.8378040153592593,1.7036125622922096,3.0184017078060714,425.404,12.9,1.4968468918091131,0.1087763312879663,3.0536244625893563,199.44571428571427,13.148148148148149
934537,6.648250410352548,108.83848661087309,7.5,2.55,1,9,17,54.0,10.0,0,0,1,9.632121517621458,16.27149824524654,11.4,39549,110.9,51.8,15.044750674811766,27.9,15.9,51950,138.6,50.8,37.7,38.2,-1.9753381760779851,-2.154717113350583,1.2054959768366964,438.16906250000005,7.382828282828277,-1.8716682562996505,-1.7094267577926965,1.1722426041703389,173.34,11.904761904761909
1264692,3.7141543783318194,34.097267448774055,7.5,2.55,1,7,17,64.0,11.0,0,0,0,9.647490087421673,11.023154551722698,20.3,41445,93.1,43.6,15.228826933193055,45.3,33.3,133845,104.6,10.200000000000003,34.1,13.0,-1.6355501076352783,-1.5479919492814762,1.280132283884835,340.1855263157894,9.301136363636363,-2.200170544544982,-2.208989949235912,1.0984719011176909,422.203023255814,8.652454780361758
179195,1.8977258271978081,-132.8780760649683,5.0,2.55,1,9,11,70.0,14.0,0,1,0,2.1830934852099357,0.9141164186559159,34.9,94667,132.9,39.9,46.15070729053319,50.0,41.6,67313,71.8,22.8,51.9,49.9,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0
337208,8.395229551626617,-68.91680281857576,10.0,2.55,1,10,19,55.0,8.0,0,0,1,0.5930295341181974,8.988129474404172,57.0,38852,146.1,35.2,41.74246050741982,38.7,46.7,101679,94.6,36.6,32.5,39.8,-1.9338807540093317,-1.451410610325362,1.163841457629561,328.4807142857142,13.009803921568627,0.0376200635388619,-0.4455859525352778,2.056691930659961,502.02499999999986,10.314814814814817
488809,1.122123941711697,82.72645007600109,7.5,2.55,1,8,18,70.0,9.0,0,0,1,1.0683666025646807,2.1830934852099357,41.6,67313,71.8,22.8,22.75832621690863,49.9,43.7,116909,92.3,24.099999999999994,38.1,42.3,3.284298304851183,6.032300942917148,3.5117124231678583,217.26,14.0,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62
1093472,6.470048622506367,157.5029242576701,10.0,0.0,1,5,20,51.0,7.0,2,1,1,1.8756509501640304,7.677252019451327,18.4,78972,154.9,20.599999999999994,20.42300066093853,26.9,49.1,103664,84.5,30.200000000000006,36.2,32.0,1.7958495176436535,1.3283684472207715,3.191894287245154,372.23444444444436,15.759259259259258,2.024968790790904,3.060892839067375,3.0741497621954426,354.05571428571426,12.535714285714285
1211179,7.072642724157577,120.2129233141884,10.0,2.55,1,6,19,57.0,8.0,1,0,1,0.5930295341181974,6.483332938474944,34.8,113409,99.1,18.200000000000006,32.746370095767695,31.6,46.7,101679,94.6,36.6,32.5,39.8,-2.710864932745792,-2.8380908385034482,0.9580554214526474,346.0081818181818,7.5263888888888895,0.0376200635388619,-0.4455859525352778,2.056691930659961,502.02499999999986,10.314814814814817
1585810,8.071851179259053,5.1738824818094145,5.0,2.55,1,2,8,9.0,21.0,0,1,0,7.739803857641108,1.0683666025646807,43.7,116909,92.3,24.099999999999994,27.124598250990356,42.3,0.7,14453,54.8,99.7,31.0,68.0,-1.5746798528603168,-0.1882143687453562,1.1431056366278582,377.6207142857143,10.62,0.3280287065254443,-0.9987571458445046,2.3534214895447687,140.82,7.816666666666667
250320,2.563754812523149,-143.3182013463837,7.5,2.55,1,9,16,66.0,11.0,0,1,0,4.370627654721994,3.493850624827746,28.4,132794,133.8,23.3,27.72483621203097,13.0,38.5,94598,88.4,13.099999999999996,32.2,38.4,1.1961485189875571,2.1219441092497044,3.2224922624741112,654.738,15.100000000000005,-0.8904621785203146,-1.5033912981092334,1.3924222858971238,205.36,10.864583333333332
1362618,7.393446430231116,57.85635812764228,5.0,2.55,1,7,23,79.0,9.0,0,0,0,8.291233441537639,12.857435844356374,20.9,41675,116.6,34.099999999999994,18.35187057633974,40.0,23.4,88942,103.4,15.599999999999996,33.4,11.7,-1.89611421470132,-2.0874612870190816,1.142562948172166,571.8330769230769,7.7578125,0.58072474709894,-0.4444810065451595,2.5255349337784585,444.1333333333334,9.437500000000002
812961,4.766321684201849,174.220312189857,5.0,2.55,1,5,14,41.0,13.0,0,1,1,11.816326004007506,15.375428709706375,8.5,59875,90.1,34.8,17.635658914728683,22.9,18.6,71366,107.5,38.8,37.4,14.6,-0.2620734892879513,0.4388553413642554,1.94943742090464,444.58,12.606060606060606,1.6146529085492511,1.3791410804770643,3.0002726225268566,324.36095238095237,13.319444444444445
1540045,1.8040470272197184,58.3385534742692,5.0,0.0,1,4,9,30.0,17.0,0,0,0,10.499333592794764,9.109037631431768,44.7,42201,107.6,58.8,29.367420517863003,49.1,29.6,39091,103.0,61.6,20.7,41.0,-0.0126441022694087,-0.5421828469480282,1.9279164263571282,471.444705882353,12.454545454545455,1.1594090542419242,0.5932580747788001,2.9946980463652912,537.3009090909092,11.481481481481485
1143907,5.9245562746131695,-6.609027181102874,5.0,2.55,1,9,10,66.0,3.0,0,0,0,10.735663411557583,6.813672761850888,31.8,97305,106.4,13.5,40.897325280414144,37.9,13.2,60745,91.9,20.200000000000006,33.0,17.3,1.4600233045697242,1.4566788198468767,3.0584469846619395,523.656923076923,14.461538461538463,-0.571433788584922,-0.9228971560176601,1.5834487522825107,299.07,11.083333333333336
1319625,3.2885546211362984,141.7867420293986,5.0,0.0,1,1,21,-16.0,17.0,0,0,0,7.236987553889662,10.36245467765948,22.9,85671,93.7,10.599999999999994,9.832443380592892,14.3,32.5,128750,128.8,11.700000000000005,29.3,26.3,-2.6555903608910074,-2.77141232909232,0.9906041282083132,387.784,7.303385416666666,0.6497936548473009,-0.0076195664405377,2.3570223533311827,422.26142857142855,12.777777777777779
796790,8.662103748010281,31.194103219937748,15.0,2.55,1,11,17,21.0,9.0,0,0,0,9.675281454468337,1.5697556677504334,46.2,102902,101.8,53.2,43.22033898305085,53.7,0.0,39401,92.6,32.5,28.3,6.7,3.6614142887434418,5.769830923217111,3.7304424068966235,226.20333333333332,14.166666666666664,-1.7022985192783209,-1.6906487556965302,1.21978487936498,257.49333333333334,9.249999999999998
1167493,0.90629162447831,91.62400318889723,5.0,0.0,1,6,22,62.0,9.0,0,0,0,1.8595179948985847,2.7555048844520296,29.6,77267,86.2,20.200000000000006,30.449657869012707,63.7,43.0,116897,103.3,28.0,33.5,58.2,-0.9000506618953538,-1.0110272992203722,1.4624036823015971,416.5142857142858,10.869047619047619,-2.9463388451785377,-2.3961208197018866,0.8050227730526278,404.21299999999985,10.015873015873016
834721,4.490005456298945,149.54127099292342,7.5,2.55,1,7,18,45.0,7.0,0,1,1,0.9141164186559159,5.4037608069589576,25.2,104167,102.6,16.599999999999994,35.65965583173996,26.9,34.9,94667,132.9,39.9,30.0,50.0,1.0135070976350031,0.4445617782460946,2.6331810518325804,237.8233333333333,11.696969696969699,2.7945446981159607,7.107328961307633,3.875154146401044,123.385,18.166666666666668
701001,3.7108734588321832,171.14359155347128,7.5,2.55,1,1,11,11.0,5.0,0,0,0,5.316874202780512,7.7565237601117865,17.8,102250,95.8,21.8,21.592748462285535,8.8,48.0,112788,113.6,16.0,29.9,24.0,-1.9529899624822948,-1.392188356786668,0.873296635956536,168.98,11.133333333333333,-0.5122088971123457,-1.8225970239135447,1.3220043505610166,212.23,7.53921568627451
113438,3.5714810643995976,-68.89382593512167,10.0,2.55,1,8,15,70.0,9.0,0,0,0,7.070335522433375,3.543614391228983,40.0,111372,75.0,11.700000000000005,23.29654157468727,36.8,38.4,65426,76.0,8.799999999999997,33.4,45.0,-3.716900736856038,-4.26554144411322,0.6012819660876746,399.9529629629629,7.3809523809523805,-2.3209922823700917,-3.3885815162236677,-0.2470964900525235,261.4293333333333,11.342105263157894
562260,2.5758414947779436,149.57832403919156,5.0,2.55,0,10,0,34.0,8.0,0,0,0,4.370627654721994,6.483332938474944,34.8,113409,99.1,18.200000000000006,32.746370095767695,31.6,38.5,94598,88.4,13.099999999999996,32.2,38.4,-2.710864932745792,-2.8380908385034482,0.9580554214526474,346.0081818181818,7.5263888888888895,-0.8904621785203146,-1.5033912981092334,1.3924222858971238,205.36,10.864583333333332
521868,3.6158798320487016,116.14113797274167,7.5,2.55,0,3,15,15.0,14.0,0,0,0,8.277529728018383,11.869676333112038,27.3,89063,116.8,20.099999999999994,14.878996115924707,15.8,40.0,131818,128.6,12.0,31.3,15.9,-1.3472992688836525,-1.1205837536584666,1.4221928693596804,435.32800000000003,9.0,-2.070511310653347,-2.7509643856351356,1.0089757193268774,417.39769230769235,11.045454545454543
