state,county,tract,NAME,pct_bach,median_income,total_pop,sex_ratio,pct_white,median_age,pct_no_car,pct_unemp,age_18_29,pct_age_18_29
17,031,811302,"Census Tract 8113.02, Cook County, Illinois",1.9,40511,3840,105.2,58.6,31.1,11.8,8.7,555,14.453125
17,031,812100,"Census Tract 8121, Cook County, Illinois",39.3,125590,4411,95.2,61.3,38.5,4.6,3.6,371,8.41079120380866
17,031,813500,"Census Tract 8135, Cook County, Illinois",1.5,55168,6490,104.0,36.0,32.8,11.4,2.5,1324,20.400616332819723
17,031,813600,"Census Tract 8136, Cook County, Illinois",1.7,51086,5243,123.6,26.3,27.1,17.1,6.5,1316,25.100133511348467
17,031,829600,"Census Tract 8296, Cook County, Illinois",4.0,48958,2861,84.6,73.2,45.2,9.6,7.9,501,17.51135966445299
17,031,829700,"Census Tract 8297, Cook County, Illinois",5.1,39044,4193,100.4,21.3,34.4,17.9,16.0,643,15.335082279990461
17,031,829800,"Census Tract 8298, Cook County, Illinois",34.0,106079,6246,92.1,47.4,47.4,5.8,4.5,434,6.948447006083894
17,031,830400,"Census Tract 8304, Cook County, Illinois",10.1,55570,4957,90.4,32.4,32.1,4.4,8.0,764,15.412547912043575
17,031,800700,"Census Tract 8007, Cook County, Illinois",46.6,196371,4861,89.3,88.4,44.0,2.1,2.5,268,5.513268874717136
17,031,802503,"Census Tract 8025.03, Cook County, Illinois",18.7,77006,6477,94.0,61.8,39.3,2.5,5.5,618,9.541454377026401
17,031,801701,"Census Tract 8017.01, Cook County, Illinois",35.9,165972,3876,92.9,86.7,41.2,5.6,1.9,317,8.178534571723427
17,031,801902,"Census Tract 8019.02, Cook County, Illinois",28.7,150862,3481,106.0,87.3,42.3,4.4,1.5,224,6.434932490663603
17,031,807700,"Census Tract 8077, Cook County, Illinois",12.9,49009,5080,86.8,67.5,47.8,12.7,1.9,444,8.740157480314961
17,031,390400,"Census Tract 3904, Cook County, Illinois",17.5,24174,2480,92.4,13.9,46.9,45.0,7.9,437,17.620967741935484
17,031,420100,"Census Tract 4201, Cook County, Illinois",11.0,19750,1447,47.8,4.6,45.4,53.8,8.7,211,14.581893572909468
17,031,420400,"Census Tract 4204, Cook County, Illinois",19.8,12306,1131,71.6,21.6,33.3,52.2,7.7,362,32.00707338638373
17,031,431200,"Census Tract 4312, Cook County, Illinois",14.7,49413,2828,89.0,1.1,42.5,28.7,9.1,456,16.124469589816123
17,031,460500,"Census Tract 4605, Cook County, Illinois",11.1,46162,5647,76.7,0.6,42.7,27.7,5.9,1042,18.452275544536924
17,031,480200,"Census Tract 4802, Cook County, Illinois",5.6,45441,1139,61.8,1.0,50.3,27.5,7.5,142,12.467076382791923
17,031,490500,"Census Tract 4905, Cook County, Illinois",15.9,54137,2008,77.5,4.9,37.5,12.4,12.2,458,22.808764940239044
17,031,490600,"Census Tract 4906, Cook County, Illinois",10.0,39527,1498,74.8,1.5,43.9,14.0,9.0,163,10.881174899866489
17,031,490800,"Census Tract 4908, Cook County, Illinois",6.3,40612,4116,91.5,1.8,41.3,15.8,14.6,581,14.1156462585034
17,031,500200,"Census Tract 5002, Cook County, Illinois",6.3,27247,2131,77.3,1.6,28.4,27.6,22.7,531,24.917878930079777
17,031,510300,"Census Tract 5103, Cook County, Illinois",6.8,30069,5126,76.6,0.6,38.6,17.8,17.1,988,19.27428794381584
17,031,520300,"Census Tract 5203, Cook County, Illinois",2.2,41860,5857,116.6,83.0,28.8,11.6,13.1,1203,20.539525354276932
17,031,814800,"Census Tract 8148, Cook County, Illinois",5.9,53072,6101,90.4,48.5,39.4,8.4,4.3,1306,21.406326831666938
17,031,814900,"Census Tract 8149, Cook County, Illinois",5.4,56663,6796,88.2,63.6,29.7,10.2,6.5,1579,23.234255444379045
17,031,815300,"Census Tract 8153, Cook County, Illinois",11.7,69167,3593,109.5,56.6,38.9,5.7,3.6,415,11.550236571110492
17,031,815600,"Census Tract 8156, Cook County, Illinois",11.1,63383,5025,109.8,80.1,40.9,5.2,5.2,719,14.308457711442788
17,031,818300,"Census Tract 8183, Cook County, Illinois",3.1,54597,5989,88.0,29.7,40.3,6.8,6.0,1092,18.233427951243947
17,031,819200,"Census Tract 8192, Cook County, Illinois",7.7,63846,6225,94.0,78.1,34.8,3.5,2.1,1234,19.82329317269076
17,031,820101,"Census Tract 8201.01, Cook County, Illinois",21.9,100339,7043,91.2,90.9,53.9,3.0,1.7,472,6.701689620900185
17,031,800200,"Census Tract 8002, Cook County, Illinois",51.3,194803,6421,99.6,93.2,44.3,5.3,1.1,381,5.933655193895032
17,031,800300,"Census Tract 8003, Cook County, Illinois",47.0,204148,3517,86.3,91.2,38.9,3.4,0.7,240,6.823997725334091
17,031,800500,"Census Tract 8005, Cook County, Illinois",43.8,211042,5279,103.8,94.8,39.9,1.4,2.2,378,7.160447054366357
17,031,801100,"Census Tract 8011, Cook County, Illinois",48.2,162328,4880,95.9,89.2,41.2,2.4,1.5,259,5.307377049180328
17,031,801500,"Census Tract 8015, Cook County, Illinois",26.9,103548,6242,91.1,87.3,51.4,7.6,1.9,421,6.744633130406921
17,031,801603,"Census Tract 8016.03, Cook County, Illinois",18.7,50293,4128,90.8,63.4,42.2,17.6,1.9,469,11.361434108527131
17,031,801608,"Census Tract 8016.08, Cook County, Illinois",33.9,119766,6915,87.7,73.3,56.1,9.8,2.2,409,5.9146782357194505
17,031,801901,"Census Tract 8019.01, Cook County, Illinois",26.8,92727,4370,86.4,86.6,52.5,1.5,2.5,361,8.26086956521739
17,031,802402,"Census Tract 8024.02, Cook County, Illinois",12.6,60833,5487,116.0,68.5,47.6,8.4,2.5,758,13.81447056679424
17,031,803010,"Census Tract 8030.10, Cook County, Illinois",20.0,111042,5367,101.4,84.0,41.3,3.0,2.8,589,10.97447363517794
17,031,491200,"Census Tract 4912, Cook County, Illinois",10.1,40167,2110,79.1,5.7,43.0,13.4,9.6,237,11.232227488151658
17,031,805401,"Census Tract 8054.01, Cook County, Illinois",10.0,79958,3956,99.2,80.0,48.6,7.8,3.4,551,13.928210313447927
17,031,350100,"Census Tract 3501, Cook County, Illinois",37.3,42018,2251,85.0,8.6,30.5,22.6,4.9,1003,44.557974233673924
17,031,062700,"Census Tract 627, Cook County, Illinois",36.3,168352,2885,119.6,94.8,31.8,15.3,1.0,604,20.935875216637783
17,031,803606,"Census Tract 8036.06, Cook County, Illinois",3.5,54513,8940,124.4,33.9,30.2,6.2,4.0,1477,16.521252796420583
17,031,801605,"Census Tract 8016.05, Cook County, Illinois",33.5,138992,5600,91.6,81.9,51.4,0.7,1.1,312,5.571428571428571
17,031,670700,"Census Tract 6707, Cook County, Illinois",0.6,35074,1072,94.2,11.2,34.7,24.7,11.4,107,9.981343283582088
17,031,806600,"Census Tract 8066, Cook County, Illinois",10.0,82708,3717,112.4,74.1,38.4,6.0,1.5,538,14.474038202851764
17,031,251400,"Census Tract 2514, Cook County, Illinois",6.3,30196,3951,90.3,9.4,43.4,45.5,4.9,519,13.13591495823842
17,031,260800,"Census Tract 2608, Cook County, Illinois",3.9,23944,2659,81.7,2.1,26.9,57.0,8.7,461,17.33734486649116
17,031,802002,"Census Tract 8020.02, Cook County, Illinois",24.9,118542,5365,102.8,83.4,44.6,0.5,1.2,596,11.109040074557317
17,031,802504,"Census Tract 8025.04, Cook County, Illinois",11.3,85388,6815,99.2,69.2,39.0,0.8,2.1,1063,15.597945707997066
17,031,802702,"Census Tract 8027.02, Cook County, Illinois",18.3,84875,4624,107.5,75.0,49.8,4.8,2.4,375,8.109861591695502
17,031,803008,"Census Tract 8030.08, Cook County, Illinois",20.3,108068,4494,91.9,83.9,46.3,7.8,1.3,329,7.320872274143301
17,031,803200,"Census Tract 8032, Cook County, Illinois",19.3,83491,5310,88.1,94.5,50.5,22.9,2.8,386,7.269303201506591
17,031,803500,"Census Tract 8035, Cook County, Illinois",23.2,105114,5739,95.0,96.3,46.2,11.5,3.0,480,8.36382645060115
17,031,804102,"Census Tract 8041.02, Cook County, Illinois",27.8,132222,7183,92.1,83.0,48.1,1.1,1.4,667,9.285813726855075
17,031,824505,"Census Tract 8245.05, Cook County, Illinois",11.7,80365,6512,98.2,87.9,41.6,0.8,2.8,983,15.095208845208846
17,031,825900,"Census Tract 8259, Cook County, Illinois",2.2,43587,3392,72.4,33.0,36.4,17.3,9.4,422,12.441037735849056
17,031,826000,"Census Tract 8260, Cook County, Illinois",1.2,45809,2809,93.5,45.2,27.7,15.3,3.8,474,16.87433250266999
17,031,190602,"Census Tract 1906.02, Cook County, Illinois",3.3,54464,5608,111.8,50.1,38.3,8.9,5.8,876,15.620542082738945
17,031,190701,"Census Tract 1907.01, Cook County, Illinois",2.6,40298,2924,94.7,52.5,33.9,15.1,6.8,418,14.29548563611491
17,031,190702,"Census Tract 1907.02, Cook County, Illinois",3.4,39882,4841,89.1,59.3,30.2,16.9,6.1,912,18.839082834125183
17,031,191301,"Census Tract 1913.01, Cook County, Illinois",1.0,49946,5658,106.3,46.3,32.4,26.3,2.5,954,16.861081654294804
17,031,191302,"Census Tract 1913.02, Cook County, Illinois",2.0,46000,5333,133.3,51.1,32.2,16.7,6.3,764,14.325895368460529
17,031,200401,"Census Tract 2004.01, Cook County, Illinois",3.2,42109,3746,100.4,49.4,33.6,16.6,6.5,510,13.614522156967432
17,031,200402,"Census Tract 2004.02, Cook County, Illinois",6.1,52482,4380,90.1,46.0,32.3,7.3,3.6,895,20.4337899543379
17,031,210501,"Census Tract 2105.01, Cook County, Illinois",9.2,47917,3273,115.0,83.3,33.2,26.5,7.0,747,22.823098075160402
17,031,210502,"Census Tract 2105.02, Cook County, Illinois",9.8,52908,4685,107.7,78.5,31.7,20.8,3.1,916,19.551760939167558
17,031,210601,"Census Tract 2106.01, Cook County, Illinois",8.4,66994,2761,89.5,73.2,34.1,16.5,4.3,660,23.904382470119522
17,031,210602,"Census Tract 2106.02, Cook County, Illinois",15.9,59408,4200,93.8,72.7,32.3,26.4,2.4,1056,25.142857142857146
17,031,220601,"Census Tract 2206.01, Cook County, Illinois",21.4,75438,1763,102.2,78.9,30.9,22.0,1.9,387,21.951219512195124
17,031,220602,"Census Tract 2206.02, Cook County, Illinois",15.8,46276,5058,83.5,83.0,33.1,35.1,4.9,1354,26.769474100434955
17,031,220701,"Census Tract 2207.01, Cook County, Illinois",13.8,65417,3230,119.9,73.6,32.6,11.6,4.2,726,22.476780185758514
17,031,220702,"Census Tract 2207.02, Cook County, Illinois",9.5,61733,3817,102.8,72.3,30.5,11.6,3.7,932,24.41708147760021
17,031,220901,"Census Tract 2209.01, Cook County, Illinois",8.3,47778,3073,99.3,66.3,30.1,27.4,5.6,781,25.41490400260332
17,031,220902,"Census Tract 2209.02, Cook County, Illinois",8.6,56667,2927,85.5,85.5,32.7,18.6,2.9,685,23.402801503245644
17,031,252101,"Census Tract 2521.01, Cook County, Illinois",6.4,19023,1284,77.8,2.5,35.8,50.2,4.2,257,20.01557632398754
17,031,252102,"Census Tract 2521.02, Cook County, Illinois",3.1,34829,7295,73.6,1.9,31.0,29.2,8.4,1625,22.27553118574366
17,031,817102,"Census Tract 8171.02, Cook County, Illinois",6.2,63141,3294,92.6,17.0,38.3,2.2,8.7,532,16.15057680631451
17,031,817300,"Census Tract 8173, Cook County, Illinois",4.0,31500,2520,99.8,9.8,27.8,20.8,9.1,633,25.11904761904762
17,031,841200,"Census Tract 8412, Cook County, Illinois",13.6,44336,4839,93.0,53.5,30.6,28.0,3.8,1111,22.959289109320107
17,031,170600,"Census Tract 1706, Cook County, Illinois",6.3,72574,2468,76.9,91.3,46.6,8.5,3.2,232,9.40032414910859
17,031,600900,"Census Tract 6009, Cook County, Illinois",9.9,55018,3466,92.4,53.9,36.3,19.2,4.3,648,18.69590305828044
17,031,630300,"Census Tract 6303, Cook County, Illinois",1.0,52278,5474,114.4,55.6,27.6,20.8,7.7,1080,19.729630982827913
17,031,828702,"Census Tract 8287.02, Cook County, Illinois",9.5,57361,4966,94.0,22.2,43.3,2.9,8.3,828,16.6733789770439
17,031,830001,"Census Tract 8300.01, Cook County, Illinois",5.1,40417,2486,71.9,90.1,58.8,7.7,1.7,230,9.25181013676589
17,031,819500,"Census Tract 8195, Cook County, Illinois",26.5,79464,3237,90.4,73.3,40.0,8.8,2.6,455,14.056224899598394
17,031,460700,"Census Tract 4607, Cook County, Illinois",0.9,23972,2636,64.3,33.0,25.0,34.7,16.3,494,18.740515933232167
17,031,252201,"Census Tract 2522.01, Cook County, Illinois",3.0,32051,2922,89.9,5.4,48.9,33.3,7.3,464,15.879534565366187
17,031,252202,"Census Tract 2522.02, Cook County, Illinois",2.3,26230,4653,77.0,2.9,33.7,41.3,11.7,837,17.988394584139265
17,031,822602,"Census Tract 8226.02, Cook County, Illinois",14.8,62843,7002,94.0,73.8,42.7,7.5,6.3,1073,15.324193087689231
17,031,823801,"Census Tract 8238.01, Cook County, Illinois",19.9,88750,5606,89.9,88.5,49.2,11.1,3.4,634,11.309311452015699
17,031,824105,"Census Tract 8241.05, Cook County, Illinois",16.0,106978,6497,100.7,92.3,45.3,2.5,2.2,774,11.91319070340157
17,031,824503,"Census Tract 8245.03, Cook County, Illinois",11.5,66027,7035,85.8,88.6,40.2,5.3,4.5,1235,17.555081734186214
17,031,400400,"Census Tract 4004, Cook County, Illinois",7.3,35043,2120,74.3,0.8,31.0,41.3,14.6,338,15.943396226415093
17,031,420800,"Census Tract 4208, Cook County, Illinois",12.7,34333,2158,77.8,5.7,27.9,36.0,7.4,433,20.064874884151994
17,031,805501,"Census Tract 8055.01, Cook County, Illinois",16.1,92500,3946,95.2,88.6,44.2,8.1,2.3,345,8.743030917384694
17,031,805802,"Census Tract 8058.02, Cook County, Illinois",22.5,90504,4826,92.4,94.6,41.0,2.5,1.9,523,10.837132200580191
17,031,320100,"Census Tract 3201, Cook County, Illinois",43.7,116909,13379,92.3,75.9,38.1,42.3,3.8,3629,27.124598250990356
17,031,330100,"Census Tract 3301, Cook County, Illinois",42.4,102303,19889,86.8,50.6,35.3,15.9,1.7,3642,18.311629543969026
17,031,010300,"Census Tract 103, Cook County, Illinois",19.7,38866,6650,98.2,59.0,41.6,32.7,2.9,903,13.578947368421051
17,031,050800,"Census Tract 508, Cook County, Illinois",31.2,116000,1457,98.0,91.6,33.6,19.9,5.4,254,17.433081674673986
17,031,050900,"Census Tract 509, Cook County, Illinois",26.1,91719,1302,110.0,79.7,34.0,8.7,3.2,170,13.056835637480798
17,031,051100,"Census Tract 511, Cook County, Illinois",37.1,136131,1654,115.4,87.2,32.9,15.0,0.4,168,10.157194679564691
17,031,570300,"Census Tract 5703, Cook County, Illinois",2.2,44266,5691,102.2,45.4,33.9,16.5,5.3,823,14.461430328589001
17,031,611500,"Census Tract 6115, Cook County, Illinois",1.3,35330,3362,107.3,65.3,29.3,26.4,8.3,759,22.57584770969661
17,031,611700,"Census Tract 6117, Cook County, Illinois",0.5,25729,1706,107.3,36.0,32.5,24.5,15.2,318,18.640093786635404
17,031,620200,"Census Tract 6202, Cook County, Illinois",2.9,51333,2230,98.6,74.3,37.3,13.7,4.9,412,18.475336322869957
17,031,630900,"Census Tract 6309, Cook County, Illinois",0.3,46495,5290,102.7,44.3,28.7,15.8,9.4,1130,21.361058601134218
17,031,650200,"Census Tract 6502, Cook County, Illinois",1.1,48678,7211,120.0,74.8,33.7,10.1,9.7,1017,14.103453057828318
17,031,660700,"Census Tract 6607, Cook County, Illinois",1.5,28125,1666,82.3,4.5,45.5,40.6,13.3,277,16.626650660264104
17,031,660900,"Census Tract 6609, Cook County, Illinois",1.1,28817,4694,71.8,10.4,33.9,29.7,18.0,780,16.61695781849169
17,031,680500,"Census Tract 6805, Cook County, Illinois",0.6,23675,1333,105.4,1.7,34.3,29.0,15.1,212,15.9039759939985
17,031,680600,"Census Tract 6806, Cook County, Illinois",2.6,28304,1308,106.6,2.5,31.4,37.6,16.3,272,20.795107033639145
17,031,710300,"Census Tract 7103, Cook County, Illinois",3.2,35224,1471,82.1,4.2,36.1,32.3,18.4,259,17.60707002039429
17,031,720500,"Census Tract 7205, Cook County, Illinois",27.6,119500,2101,91.0,96.2,41.1,4.1,1.6,154,7.329842931937172
17,031,720600,"Census Tract 7206, Cook County, Illinois",28.3,110344,1751,91.6,67.2,45.1,3.4,3.4,165,9.423186750428327
17,031,730100,"Census Tract 7301, Cook County, Illinois",8.7,51313,2695,62.4,0.5,40.6,12.0,13.9,493,18.293135435992582
17,031,801200,"Census Tract 8012, Cook County, Illinois",61.5,194423,3503,99.9,88.7,50.0,4.7,3.6,221,6.308878104481873
17,031,801400,"Census Tract 8014, Cook County, Illinois",41.2,131944,3063,92.0,80.5,47.8,2.0,0.9,214,6.986614430297094
17,031,801702,"Census Tract 8017.02, Cook County, Illinois",34.6,109821,4687,87.7,86.0,43.0,2.8,2.4,295,6.294004693834008
17,031,802200,"Census Tract 8022, Cook County, Illinois",32.1,113750,4792,97.0,94.2,46.6,3.7,2.9,335,6.990818030050083
17,031,802605,"Census Tract 8026.05, Cook County, Illinois",20.2,94921,7067,117.4,75.1,45.4,5.6,2.1,859,12.155087024196972
17,031,803400,"Census Tract 8034, Cook County, Illinois",23.8,116667,6159,108.9,92.3,42.6,3.2,1.4,598,9.709368403961683
17,031,841300,"Census Tract 8413, Cook County, Illinois",8.3,50039,3960,104.5,39.8,35.6,27.5,4.6,866,21.86868686868687
17,031,841400,"Census Tract 8414, Cook County, Illinois",0.4,26439,1135,100.5,6.7,35.5,46.9,7.6,202,17.797356828193834
17,031,841500,"Census Tract 8415, Cook County, Illinois",4.2,28807,2847,71.2,3.8,28.2,38.8,8.7,661,23.217421847558832
17,031,841600,"Census Tract 8416, Cook County, Illinois",4.6,21974,655,87.7,0.6,29.4,40.6,8.3,131,20.0
17,031,841700,"Census Tract 8417, Cook County, Illinois",2.4,22444,1825,85.7,11.7,37.8,56.9,11.6,277,15.178082191780822
17,031,841800,"Census Tract 8418, Cook County, Illinois",7.7,37328,2435,96.2,0.7,34.0,23.8,14.1,384,15.770020533880905
17,031,841900,"Census Tract 8419, Cook County, Illinois",35.3,116377,6540,88.6,56.8,23.5,15.8,8.1,3589,54.87767584097859
17,031,842000,"Census Tract 8420, Cook County, Illinois",18.6,91548,3134,118.4,44.3,23.5,10.6,1.5,1796,57.30695596681558
17,031,842100,"Census Tract 8421, Cook County, Illinois",5.0,35309,7489,84.7,18.8,26.1,13.9,8.1,1048,13.993857657898252
17,031,842200,"Census Tract 8422, Cook County, Illinois",21.8,99440,3154,86.3,74.1,34.9,25.0,1.5,871,27.61572606214331
17,031,842300,"Census Tract 8423, Cook County, Illinois",28.4,132794,3358,133.8,76.7,33.6,13.0,3.9,931,27.724836212030972
17,031,842400,"Census Tract 8424, Cook County, Illinois",7.9,39097,3115,80.2,0.9,44.3,29.2,12.1,307,9.85553772070626
17,031,842500,"Census Tract 8425, Cook County, Illinois",3.1,9787,1973,74.1,0.2,21.6,77.8,19.7,435,22.0476431829701
17,031,842600,"Census Tract 8426, Cook County, Illinois",7.1,62813,4125,117.0,63.6,36.8,15.9,6.8,657,15.927272727272726
17,031,842800,"Census Tract 8428, Cook County, Illinois",2.2,34327,7035,105.3,47.0,28.2,17.4,5.0,1190,16.91542288557214
17,031,842900,"Census Tract 8429, Cook County, Illinois",5.1,19429,2479,74.1,14.1,31.5,60.2,6.7,532,21.46026623638564
17,031,843000,"Census Tract 8430, Cook County, Illinois",2.2,21198,2533,92.3,0.0,25.9,40.9,4.2,492,19.423608369522306
17,031,843100,"Census Tract 8431, Cook County, Illinois",7.5,20417,1692,98.6,11.6,30.4,42.8,4.4,261,15.425531914893616
17,031,843200,"Census Tract 8432, Cook County, Illinois",11.0,47083,2357,124.9,58.2,32.5,25.1,3.5,522,22.146796775562155
17,031,843300,"Census Tract 8433, Cook County, Illinois",5.2,47321,1972,125.4,28.0,32.9,25.6,10.5,491,24.898580121703855
17,031,843400,"Census Tract 8434, Cook County, Illinois",2.8,25078,1195,139.5,15.1,41.4,38.5,6.3,189,15.81589958158996
17,031,843500,"Census Tract 8435, Cook County, Illinois",0.4,27891,10317,866.0,28.7,29.5,2.0,0.1,4966,48.13414752350489
17,031,843600,"Census Tract 8436, Cook County, Illinois",15.6,39602,2918,55.9,6.2,33.6,33.2,14.4,423,14.496230294722412
17,031,843700,"Census Tract 8437, Cook County, Illinois",29.2,112386,2617,101.3,81.1,35.1,14.5,2.8,314,11.99847153228888
17,031,810100,"Census Tract 8101, Cook County, Illinois",40.6,69436,4675,88.5,71.2,37.5,21.6,4.1,720,15.401069518716579
17,031,810301,"Census Tract 8103.01, Cook County, Illinois",19.3,76910,4341,98.2,57.5,43.1,6.1,2.5,469,10.803962220686477
17,031,811401,"Census Tract 8114.01, Cook County, Illinois",4.9,65269,4596,115.6,74.1,42.0,12.6,5.7,731,15.905134899912968
17,031,820000,"Census Tract 8200, Cook County, Illinois",38.3,218000,2196,106.0,78.6,41.3,0.0,4.4,118,5.373406193078324
17,031,801000,"Census Tract 8010, Cook County, Illinois",42.1,113299,5216,88.0,78.8,47.0,7.1,3.3,383,7.3427914110429455
17,031,710800,"Census Tract 7108, Cook County, Illinois",9.2,31233,4741,72.3,0.1,44.8,33.5,10.6,916,19.320818392744147
17,031,730400,"Census Tract 7304, Cook County, Illinois",12.3,73077,4067,84.5,1.7,37.9,10.5,5.4,776,19.080403245635605
17,031,750500,"Census Tract 7505, Cook County, Illinois",14.2,54896,5893,80.3,19.5,44.0,11.5,7.6,870,14.763278465976581
17,031,800100,"Census Tract 8001, Cook County, Illinois",51.7,250001,2498,91.3,92.3,47.7,0.0,0.7,136,5.44435548438751
17,031,801300,"Census Tract 8013, Cook County, Illinois",55.8,165139,4426,94.2,86.6,44.5,10.6,2.5,258,5.829191143244464
17,031,801601,"Census Tract 8016.01, Cook County, Illinois",33.4,109886,4527,90.1,83.8,49.7,7.0,2.4,379,8.371990280538988
17,031,801606,"Census Tract 8016.06, Cook County, Illinois",32.5,111912,5907,87.5,84.2,52.2,3.8,1.3,378,6.399187404773997
17,031,803901,"Census Tract 8039.01, Cook County, Illinois",17.8,66347,3581,104.2,84.4,46.2,7.0,4.4,358,9.997207483943033
17,031,804106,"Census Tract 8041.06, Cook County, Illinois",26.8,111635,7328,80.1,65.8,42.0,1.4,3.0,811,11.067139737991265
17,031,806001,"Census Tract 8060.01, Cook County, Illinois",13.4,49912,5576,96.5,46.7,38.1,11.2,4.1,1187,21.287661406025826
17,031,806502,"Census Tract 8065.02, Cook County, Illinois",5.8,71359,4483,96.9,75.6,39.6,3.2,3.4,642,14.3207673432969
17,031,809700,"Census Tract 8097, Cook County, Illinois",23.4,83036,3658,93.2,46.8,43.1,6.3,1.6,370,10.114816839803172
17,031,810702,"Census Tract 8107.02, Cook County, Illinois",6.8,50707,3851,80.4,71.4,38.3,11.1,2.5,654,16.982601921578812
17,031,812000,"Census Tract 8120, Cook County, Illinois",39.2,117941,5169,93.2,86.8,42.8,4.5,1.8,342,6.616366802089379
17,031,812200,"Census Tract 8122, Cook County, Illinois",51.3,228229,3989,100.9,77.3,43.2,3.1,3.5,364,9.125094008523439
17,031,812400,"Census Tract 8124, Cook County, Illinois",52.7,187917,3254,103.6,82.9,42.7,2.5,3.8,245,7.52919483712354
17,031,051300,"Census Tract 513, Cook County, Illinois",36.7,178750,2826,109.6,88.9,35.3,3.7,1.1,303,10.721868365180468
17,031,063200,"Census Tract 632, Cook County, Illinois",38.4,65426,6897,76.0,91.2,33.4,45.0,3.5,2302,33.37683050601711
17,031,070700,"Census Tract 707, Cook County, Illinois",30.4,120192,4272,125.6,77.0,29.3,15.6,2.0,1192,27.902621722846444
17,031,071100,"Census Tract 711, Cook County, Illinois",28.7,119432,3180,107.6,76.3,26.5,24.2,2.2,1575,49.528301886792455
17,031,071400,"Census Tract 714, Cook County, Illinois",39.4,93529,4745,120.0,81.8,35.4,43.0,2.1,1451,30.579557428872494
17,031,380500,"Census Tract 3805, Cook County, Illinois",3.9,20924,866,37.9,0.5,25.1,43.3,14.8,191,22.0554272517321
17,031,381400,"Census Tract 3814, Cook County, Illinois",9.0,33618,1586,67.3,0.4,32.4,34.3,6.7,271,17.08701134930643
17,031,381800,"Census Tract 3818, Cook County, Illinois",16.8,51607,1254,118.5,7.6,37.4,35.5,2.1,185,14.752791068580542
17,031,390500,"Census Tract 3905, Cook County, Illinois",44.2,49042,1496,109.8,30.3,39.2,27.4,3.5,249,16.644385026737968
17,031,390700,"Census Tract 3907, Cook County, Illinois",39.3,59953,5639,84.0,19.0,36.2,30.6,3.8,1587,28.143287816988828
17,031,410500,"Census Tract 4105, Cook County, Illinois",37.9,51643,2440,78.9,41.7,28.1,39.7,1.9,1104,45.24590163934426
17,031,411200,"Census Tract 4112, Cook County, Illinois",73.5,84605,1551,99.4,66.0,39.6,32.6,2.9,283,18.24629271437782
17,031,420700,"Census Tract 4207, Cook County, Illinois",8.1,18983,3036,99.2,0.9,29.9,41.1,16.6,519,17.094861660079054
17,031,450300,"Census Tract 4503, Cook County, Illinois",6.6,44333,3781,79.2,0.4,44.5,17.6,9.4,597,15.789473684210526
17,031,500300,"Census Tract 5003, Cook County, Illinois",13.2,42263,1477,85.3,56.3,44.8,24.6,12.8,205,13.879485443466486
17,031,520500,"Census Tract 5205, Cook County, Illinois",4.6,62311,5109,83.2,85.9,34.9,6.3,4.1,781,15.286748874535133
17,031,530400,"Census Tract 5304, Cook County, Illinois",12.2,58065,2053,86.8,1.5,38.8,20.4,12.3,393,19.142717973697028
17,031,250400,"Census Tract 2504, Cook County, Illinois",3.2,45479,4963,92.4,11.7,35.1,17.4,10.0,939,18.920008059641347
17,031,251600,"Census Tract 2516, Cook County, Illinois",6.8,35264,4161,90.7,1.9,30.6,28.4,2.6,673,16.173996635424174
17,031,251800,"Census Tract 2518, Cook County, Illinois",1.3,22984,4943,90.4,6.5,27.0,43.0,10.1,941,19.037022051385797
17,031,260900,"Census Tract 2609, Cook County, Illinois",0.7,28750,1488,93.0,9.1,33.0,25.3,10.7,226,15.188172043010754
17,031,271200,"Census Tract 2712, Cook County, Illinois",1.3,26984,1263,104.0,6.3,37.7,48.1,7.4,228,18.052256532066508
17,031,283800,"Census Tract 2838, Cook County, Illinois",24.6,74333,3605,86.9,45.9,32.7,18.9,9.3,767,21.276005547850207
17,031,561000,"Census Tract 5610, Cook County, Illinois",10.8,99667,6064,92.0,87.0,41.1,7.5,1.0,731,12.054749340369392
17,031,611100,"Census Tract 6111, Cook County, Illinois",0.4,25464,2326,107.1,54.5,27.8,25.2,13.1,556,23.903697334479794
17,031,611400,"Census Tract 6114, Cook County, Illinois",0.3,32071,3060,146.0,66.9,29.6,27.7,8.0,733,23.954248366013072
17,031,630500,"Census Tract 6305, Cook County, Illinois",1.3,42434,6098,109.1,50.8,28.3,13.6,5.2,1330,21.810429649065266
17,031,640100,"Census Tract 6401, Cook County, Illinois",3.1,44013,1472,73.0,74.0,35.1,24.7,3.7,322,21.875
17,031,640600,"Census Tract 6406, Cook County, Illinois",5.4,44085,4022,108.8,60.1,38.9,17.7,11.0,442,10.989557434112381
17,031,650400,"Census Tract 6504, Cook County, Illinois",2.8,48634,6530,89.1,43.7,28.9,7.7,10.9,1262,19.326186830015313
17,031,660500,"Census Tract 6605, Cook County, Illinois",2.5,39137,4720,122.3,46.9,28.8,24.5,7.6,925,19.597457627118644
17,031,661100,"Census Tract 6611, Cook County, Illinois",3.1,54425,6851,83.0,28.4,31.8,12.4,11.2,1341,19.573784848927165
17,031,670600,"Census Tract 6706, Cook County, Illinois",1.0,23021,1050,80.4,5.8,42.1,46.4,18.9,160,15.238095238095239
