TRACTCE,area_upr,residential_den,population_den,empoloyment_den,network_den,job_entropy,dist_to_tran,walkability
301801,347.365714330863,2.274364863645668,8658.0,3.3928165521072304,4.946686100409511,0.5730326287741614,384.36400000000003,14.26666666666667
301802,203.61978979999998,2.664111285747826,7797.0,3.5940612969625954,5.169776619812667,0.6251937431172363,288.07199999999995,15.833333333333334
301803,86.7444518,2.8568984692232515,5011.0,2.0078330431968836,5.7252241953936185,0.22860834046145165,273.14000000000004,12.333333333333334
301900,26074.4172104623,-1.177521087178091,19635.0,-0.9908927488389787,1.9113477067932672,0.47399509890184705,377.6228571428572,10.217948717948717
302000,10660.236880299999,-0.6500236551798086,14089.0,-0.5812823876695271,2.7284184253923747,0.46502714582203813,870.3833333333333,8.291666666666666
302002,124.23990319999999,2.6909491455311016,3919.0,4.045494808336412,4.765798129757204,0.6976406316488025,340.6433333333334,16.222222222222225
302003,58.6074251,3.218749124703879,3557.0,2.9652870970032477,4.570334604270764,0.5307979134771106,363.44,14.5
302004,83.626102093332,3.0219781635424185,4174.0,2.394751774901408,4.102176915500334,0.2914154054192632,0.0,13.333333333333334
302101,6243.260493600001,-0.4105652563544776,11359.0,1.4031678698489338,3.6331649198857994,0.7523378498468536,571.6500000000001,12.666666666666666
302102,2493.074911954161,0.8065675795125663,14188.0,0.5227574404163136,3.920199882612966,0.380296177104899,496.09181818181804,12.513888888888891
302103,136.0796997,2.7316786036638088,6045.0,2.259183835829797,4.4887029238387575,0.4517483491264403,335.28000000000003,14.0
302104,137.62047109999997,2.424087843964815,4153.0,2.1614017774028333,4.9686628616475454,0.6169898988318868,289.68,16.166666666666668
302200,7394.811741799999,-1.007156563529927,7094.0,-0.9112070943244451,2.3842493368903295,0.6532844781000237,300.41249999999997,12.888888888888888
302201,1667.226590905055,0.588117211322338,6180.0,0.6957070855490293,2.4921675487731747,0.3491275534115136,175.24,11.266666666666667
302202,8090.416317718296,-0.15554213845393833,17387.0,0.7647549974879279,3.0068063788552704,0.45270203008424426,434.254,10.416666666666666
