,year,month,day,hour,hour_temp,hour_wind,hour_prec
5441,2021,6,12,18,65.0,3.0,0.0
5442,2021,6,12,19,67.0,6.0,0.0
5443,2021,6,12,20,65.0,7.0,0.0
5445,2021,6,12,21,67.0,6.0,0.0
5446,2021,6,12,22,67.0,6.0,0.0
5447,2021,6,12,23,64.0,5.0,0.0
5449,2021,6,13,0,63.0,8.0,0.0
5450,2021,6,13,1,62.0,7.0,0.0
5451,2021,6,13,2,60.0,6.0,0.0
5453,2021,6,13,3,52.0,7.0,0.0
5454,2021,6,13,4,55.0,7.0,0.0
5455,2021,6,13,5,62.0,7.0,0.0
5456,2021,6,13,6,64.0,8.0,0.0
5457,2021,6,13,7,60.0,7.0,0.0
5458,2021,6,13,8,57.0,9.0,0.0
5460,2021,6,13,9,53.0,10.0,0.0
5461,2021,6,13,10,47.0,10.0,0.0
5462,2021,6,13,11,47.0,11.0,0.0
5463,2021,6,13,12,48.0,9.0,0.0
5464,2021,6,13,13,47.0,8.0,0.0
5465,2021,6,13,14,48.0,10.0,0.0
5467,2021,6,13,15,47.0,10.0,0.0
5468,2021,6,13,16,47.0,8.0,0.0
5469,2021,6,13,17,47.0,9.0,0.0
5470,2021,6,13,18,45.0,9.0,0.0
5471,2021,6,13,19,46.0,7.0,0.0
5472,2021,6,13,20,45.0,5.0,0.0
5474,2021,6,13,21,47.0,6.0,0.0
5475,2021,6,13,22,49.0,9.0,0.0
5476,2021,6,13,23,50.0,8.0,0.0
5478,2021,6,14,0,51.0,10.0,0.0
5479,2021,6,14,1,54.0,9.0,0.0
5480,2021,6,14,2,53.0,13.0,0.0
5482,2021,6,14,3,52.0,10.0,0.0
5483,2021,6,14,4,52.0,11.0,0.0
5484,2021,6,14,5,56.0,16.0,0.0
5485,2021,6,14,6,56.0,15.0,0.0
5486,2021,6,14,7,54.0,17.0,0.0
5487,2021,6,14,8,51.0,16.0,0.0
5489,2021,6,14,9,50.0,13.0,0.0
5490,2021,6,14,10,51.0,11.0,0.0
5491,2021,6,14,11,49.0,14.0,0.0
5492,2021,6,14,12,53.0,13.0,0.0
5493,2021,6,14,13,53.0,16.0,0.0
5494,2021,6,14,14,50.0,17.0,0.0
5496,2021,6,14,15,49.0,13.0,0.0
5497,2021,6,14,16,48.0,10.0,0.0
5498,2021,6,14,17,49.0,16.0,0.0
5499,2021,6,14,18,47.0,9.0,0.0
5500,2021,6,14,19,46.0,7.0,0.0
5501,2021,6,14,20,47.0,5.0,0.0
5503,2021,6,14,21,47.0,7.0,0.0
5504,2021,6,14,22,48.0,0.0,0.0
5505,2021,6,14,23,49.0,0.0,0.0
5507,2021,6,15,0,50.0,0.0,0.0
5508,2021,6,15,1,50.0,3.0,0.0
5509,2021,6,15,2,51.0,0.0,0.0
5511,2021,6,15,3,51.0,3.0,0.0
5512,2021,6,15,4,52.0,3.0,0.0
5513,2021,6,15,5,53.0,9.0,0.0
5514,2021,6,15,6,53.0,6.0,0.0
5515,2021,6,15,7,52.0,8.0,0.0
5516,2021,6,15,8,51.0,7.0,0.0
5518,2021,6,15,9,50.0,13.0,0.0
5519,2021,6,15,10,51.0,9.0,0.0
5520,2021,6,15,11,50.0,14.0,0.0
5521,2021,6,15,12,49.0,14.0,0.0
5522,2021,6,15,13,50.0,14.0,0.0
5523,2021,6,15,14,49.0,13.0,0.0
5525,2021,6,15,15,47.0,16.0,0.0
5526,2021,6,15,16,47.0,15.0,0.0
5527,2021,6,15,17,44.0,14.0,0.0
5528,2021,6,15,18,39.0,13.0,0.0
5529,2021,6,15,19,39.0,13.0,0.0
5530,2021,6,15,20,40.0,8.0,0.0
5532,2021,6,15,21,43.0,10.0,0.0
5533,2021,6,15,22,45.0,10.0,0.0
5534,2021,6,15,23,45.0,8.0,0.0
5536,2021,6,16,0,46.0,9.0,0.0
5537,2021,6,16,1,47.0,7.0,0.0
5538,2021,6,16,2,48.0,7.0,0.0
5540,2021,6,16,3,48.0,8.0,0.0
5541,2021,6,16,4,49.0,7.0,0.0
5542,2021,6,16,5,49.0,10.0,0.0
5543,2021,6,16,6,48.0,6.0,0.0
5544,2021,6,16,7,46.0,7.0,0.0
5545,2021,6,16,8,42.0,6.0,0.0
5547,2021,6,16,9,43.0,8.0,0.0
5548,2021,6,16,10,43.0,6.0,0.0
5549,2021,6,16,11,41.0,10.0,0.0
5550,2021,6,16,12,40.0,13.0,0.0
5551,2021,6,16,13,41.0,10.0,0.0
5552,2021,6,16,14,35.0,9.0,0.0
5554,2021,6,16,15,26.0,13.0,0.0
5555,2021,6,16,16,29.0,10.0,0.0
5556,2021,6,16,17,30.0,7.0,0.0
5557,2021,6,16,18,37.0,8.0,0.0
5558,2021,6,16,19,41.0,8.0,0.0
5559,2021,6,16,20,45.0,7.0,0.0
5561,2021,6,16,21,47.0,3.0,0.0
5562,2021,6,16,22,48.0,3.0,0.0
5563,2021,6,16,23,48.0,0.0,0.0
5565,2021,6,17,0,49.0,0.0,0.0
5566,2021,6,17,1,48.0,5.0,0.0
5567,2021,6,17,2,47.0,5.0,0.0
5569,2021,6,17,3,45.0,0.0,0.0
5570,2021,6,17,4,47.0,0.0,0.0
5571,2021,6,17,5,45.0,5.0,0.0
5572,2021,6,17,6,39.0,5.0,0.0
5573,2021,6,17,7,41.0,6.0,0.0
5574,2021,6,17,8,40.0,9.0,0.0
5576,2021,6,17,9,45.0,9.0,0.0
5577,2021,6,17,10,47.0,10.0,0.0
5578,2021,6,17,11,48.0,11.0,0.0
5579,2021,6,17,12,46.0,15.0,0.0
5580,2021,6,17,13,48.0,7.0,0.0
5581,2021,6,17,14,50.0,10.0,0.0
5583,2021,6,17,15,51.0,11.0,0.0
5584,2021,6,17,16,50.0,15.0,0.0
5585,2021,6,17,17,50.0,11.0,0.0
5586,2021,6,17,18,51.0,9.0,0.0
5587,2021,6,17,19,53.0,7.0,0.0
5588,2021,6,17,20,53.0,15.0,0.0
5590,2021,6,17,21,54.0,13.0,0.0
5591,2021,6,17,22,54.0,14.0,0.0
5592,2021,6,17,23,55.0,14.0,0.0
5594,2021,6,18,0,56.0,13.0,0.0
5595,2021,6,18,1,58.0,14.0,0.0
5596,2021,6,18,2,59.0,11.0,0.0
5598,2021,6,18,3,62.0,9.0,0.0
5603,2021,6,18,4,63.0,16.0,0.21
5604,2021,6,18,5,63.0,16.0,0.01
5605,2021,6,18,6,64.0,11.0,0.01
5606,2021,6,18,7,66.0,8.0,0.0
5607,2021,6,18,8,68.0,15.0,0.0
5609,2021,6,18,9,70.0,15.0,0.0
5610,2021,6,18,10,69.0,16.0,0.0
5611,2021,6,18,11,69.0,10.0,0.0
5612,2021,6,18,12,68.0,8.0,0.0
5613,2021,6,18,13,67.0,5.0,0.0
5614,2021,6,18,14,64.0,7.0,0.0
5616,2021,6,18,15,57.0,6.0,0.0
5617,2021,6,18,16,57.0,6.0,0.0
5618,2021,6,18,17,53.0,8.0,0.0
5619,2021,6,18,18,54.0,3.0,0.0
5620,2021,6,18,19,52.0,5.0,0.0
5621,2021,6,18,20,53.0,3.0,0.0
5623,2021,6,18,21,55.0,6.0,0.0
5624,2021,6,18,22,55.0,0.0,0.0
5625,2021,6,18,23,57.0,0.0,0.0
5627,2021,6,19,0,59.0,3.0,0.0
5628,2021,6,19,1,60.0,0.0,0.0
5629,2021,6,19,2,62.0,8.0,0.0
5631,2021,6,19,3,63.0,8.0,0.0
5632,2021,6,19,4,62.0,11.0,0.0
5633,2021,6,19,5,63.0,11.0,0.0
5634,2021,6,19,6,62.0,18.0,0.0
5635,2021,6,19,7,60.0,18.0,0.0
5636,2021,6,19,8,62.0,20.0,0.0
5640,2021,6,19,9,62.0,21.0,0.0
5641,2021,6,19,10,63.0,14.0,0.0
5642,2021,6,19,11,65.0,16.0,0.0
5643,2021,6,19,12,64.0,20.0,0.0
5644,2021,6,19,13,64.0,14.0,0.0
5645,2021,6,19,14,63.0,17.0,0.0
5647,2021,6,19,15,63.0,21.0,0.0
5648,2021,6,19,16,64.0,15.0,0.0
5649,2021,6,19,17,62.0,13.0,0.0
5650,2021,6,19,18,60.0,10.0,0.0
5651,2021,6,19,19,60.0,9.0,0.0
5652,2021,6,19,20,61.0,8.0,0.0
5654,2021,6,19,21,60.0,9.0,0.0
5655,2021,6,19,22,60.0,6.0,0.0
5656,2021,6,19,23,60.0,6.0,0.0
5658,2021,6,20,0,60.0,6.0,0.0
5659,2021,6,20,1,59.0,3.0,0.0
5660,2021,6,20,2,59.0,0.0,0.0
5662,2021,6,20,3,59.0,5.0,0.0
5663,2021,6,20,4,61.0,0.0,0.0
5664,2021,6,20,5,62.0,3.0,0.0
5665,2021,6,20,6,63.0,3.0,0.0
5666,2021,6,20,7,63.0,3.0,0.0
5667,2021,6,20,8,62.0,3.0,0.0
5669,2021,6,20,9,67.0,6.0,0.0
5670,2021,6,20,10,67.0,3.0,0.0
5671,2021,6,20,11,65.0,8.0,0.0
5672,2021,6,20,12,68.0,6.0,0.0
5673,2021,6,20,13,68.0,7.0,0.0
5674,2021,6,20,14,68.0,6.0,0.0
5676,2021,6,20,15,68.0,11.0,0.0
5677,2021,6,20,16,67.0,11.0,0.0
5678,2021,6,20,17,65.0,13.0,0.0
5679,2021,6,20,18,64.0,11.0,0.0
5680,2021,6,20,19,66.0,0.0,0.01
5681,2021,6,20,20,67.0,8.0,0.0
5685,2021,6,20,21,68.0,10.0,0.01
5689,2021,6,20,22,64.0,10.0,0.87
5692,2021,6,20,23,66.0,14.0,0.03
5694,2021,6,21,0,64.0,14.0,0.0
5695,2021,6,21,1,64.0,11.0,0.0
5696,2021,6,21,2,63.0,15.0,0.0
5698,2021,6,21,3,63.0,15.0,0.0
5699,2021,6,21,4,61.0,17.0,0.0
5700,2021,6,21,5,55.0,18.0,0.0
5701,2021,6,21,6,53.0,17.0,0.0
5703,2021,6,21,7,53.0,16.0,0.0
5704,2021,6,21,8,51.0,14.0,0.0
5706,2021,6,21,9,53.0,16.0,0.0
5707,2021,6,21,10,51.0,11.0,0.0
5708,2021,6,21,11,50.0,13.0,0.0
5709,2021,6,21,12,50.0,21.0,0.0
5710,2021,6,21,13,46.0,20.0,0.0
5711,2021,6,21,14,41.0,15.0,0.0
5713,2021,6,21,15,41.0,14.0,0.0
5714,2021,6,21,16,41.0,18.0,0.0
5715,2021,6,21,17,40.0,18.0,0.0
5716,2021,6,21,18,39.0,18.0,0.0
5717,2021,6,21,19,39.0,14.0,0.0
5718,2021,6,21,20,48.0,11.0,0.0
5720,2021,6,21,21,49.0,9.0,0.0
5721,2021,6,21,22,47.0,6.0,0.0
5722,2021,6,21,23,46.0,0.0,0.0
5724,2021,6,22,0,46.0,0.0,0.0
5725,2021,6,22,1,46.0,3.0,0.0
5726,2021,6,22,2,47.0,3.0,0.0
5728,2021,6,22,3,48.0,5.0,0.0
5729,2021,6,22,4,49.0,6.0,0.0
5730,2021,6,22,5,50.0,7.0,0.0
5731,2021,6,22,6,47.0,13.0,0.0
5732,2021,6,22,7,42.0,9.0,0.0
5733,2021,6,22,8,41.0,11.0,0.0
5735,2021,6,22,9,39.0,13.0,0.0
5736,2021,6,22,10,40.0,17.0,0.0
5737,2021,6,22,11,39.0,14.0,0.0
5738,2021,6,22,12,39.0,13.0,0.0
5739,2021,6,22,13,41.0,9.0,0.0
5740,2021,6,22,14,41.0,7.0,0.0
5742,2021,6,22,15,43.0,14.0,0.0
5743,2021,6,22,16,42.0,9.0,0.0
5744,2021,6,22,17,43.0,8.0,0.0
5745,2021,6,22,18,44.0,8.0,0.0
5746,2021,6,22,19,44.0,6.0,0.0
5747,2021,6,22,20,44.0,6.0,0.0
5749,2021,6,22,21,45.0,6.0,0.0
5750,2021,6,22,22,47.0,8.0,0.0
5751,2021,6,22,23,50.0,10.0,0.0
5753,2021,6,23,0,47.0,10.0,0.0
5754,2021,6,23,1,47.0,11.0,0.0
5755,2021,6,23,2,48.0,13.0,0.0
5757,2021,6,23,3,49.0,8.0,0.0
5758,2021,6,23,4,47.0,13.0,0.0
5759,2021,6,23,5,49.0,16.0,0.0
5760,2021,6,23,6,53.0,14.0,0.0
5761,2021,6,23,7,54.0,9.0,0.0
5762,2021,6,23,8,54.0,15.0,0.0
5764,2021,6,23,9,53.0,20.0,0.0
5765,2021,6,23,10,51.0,13.0,0.0
5766,2021,6,23,11,51.0,13.0,0.01
5767,2021,6,23,12,50.0,13.0,0.0
5768,2021,6,23,13,54.0,14.0,0.0
5769,2021,6,23,14,52.0,21.0,0.0
5771,2021,6,23,15,49.0,22.0,0.0
5772,2021,6,23,16,51.0,16.0,0.0
5773,2021,6,23,17,50.0,23.0,0.0
5774,2021,6,23,18,51.0,17.0,0.0
5775,2021,6,23,19,51.0,14.0,0.0
5776,2021,6,23,20,52.0,16.0,0.0
5778,2021,6,23,21,50.0,15.0,0.0
5779,2021,6,23,22,50.0,16.0,0.0
5780,2021,6,23,23,50.0,11.0,0.0
5782,2021,6,24,0,50.0,13.0,0.0
5783,2021,6,24,1,50.0,13.0,0.0
5784,2021,6,24,2,51.0,13.0,0.0
5786,2021,6,24,3,51.0,11.0,0.0
5787,2021,6,24,4,52.0,11.0,0.0
5788,2021,6,24,5,52.0,13.0,0.0
5789,2021,6,24,6,53.0,14.0,0.0
5790,2021,6,24,7,54.0,15.0,0.0
5791,2021,6,24,8,56.0,13.0,0.0
5793,2021,6,24,9,58.0,13.0,0.0
5794,2021,6,24,10,60.0,18.0,0.0
5795,2021,6,24,11,62.0,17.0,0.0
5798,2021,6,24,12,64.0,11.0,0.02
5801,2021,6,24,13,65.0,10.0,0.05
5804,2021,6,24,14,66.0,8.0,0.0
5806,2021,6,24,15,66.0,10.0,0.0
5808,2021,6,24,16,67.0,10.0,0.02
5809,2021,6,24,17,67.0,10.0,0.01
5812,2021,6,24,18,67.0,10.0,0.0
5813,2021,6,24,19,66.0,8.0,0.0
5814,2021,6,24,20,66.0,9.0,0.0
5817,2021,6,24,21,66.0,8.0,0.0
5818,2021,6,24,22,66.0,9.0,0.0
5819,2021,6,24,23,66.0,8.0,0.0
5822,2021,6,25,0,66.0,8.0,0.01
5825,2021,6,25,1,66.0,8.0,0.01
5827,2021,6,25,2,66.0,3.0,0.25
5833,2021,6,25,3,67.0,6.0,0.33
5835,2021,6,25,4,67.0,9.0,0.07
5836,2021,6,25,5,67.0,11.0,0.05
5837,2021,6,25,6,68.0,15.0,0.09
5840,2021,6,25,7,68.0,20.0,0.22
5843,2021,6,25,8,67.0,18.0,0.05
5846,2021,6,25,9,68.0,15.0,0.01
5847,2021,6,25,10,68.0,14.0,0.01
5849,2021,6,25,11,69.0,14.0,0.0
5850,2021,6,25,12,68.0,13.0,0.0
5851,2021,6,25,13,69.0,10.0,0.0
5852,2021,6,25,14,67.0,13.0,0.0
5855,2021,6,25,15,67.0,11.0,0.0
5856,2021,6,25,16,67.0,7.0,0.0
5857,2021,6,25,17,68.0,5.0,0.0
5858,2021,6,25,18,68.0,5.0,0.0
5859,2021,6,25,19,68.0,3.0,0.0
5860,2021,6,25,20,69.0,6.0,0.0
5862,2021,6,25,21,69.0,7.0,0.0
5863,2021,6,25,22,69.0,5.0,0.0
5864,2021,6,25,23,68.0,17.0,0.07
5869,2021,6,26,0,68.0,16.0,0.07
5870,2021,6,26,1,68.0,11.0,0.02
5872,2021,6,26,2,67.0,8.0,0.01
5875,2021,6,26,3,67.0,7.0,0.0
5877,2021,6,26,4,67.0,8.0,0.0
5880,2021,6,26,5,67.0,14.0,0.01
5884,2021,6,26,6,67.0,8.0,0.12
5886,2021,6,26,7,69.0,8.0,0.0
5888,2021,6,26,8,71.0,10.0,0.0
5891,2021,6,26,9,71.0,16.0,0.0
5893,2021,6,26,10,71.0,21.0,0.0
5897,2021,6,26,11,70.0,15.0,0.36
5900,2021,6,26,12,71.0,14.0,0.02
5901,2021,6,26,13,71.0,13.0,0.09
5905,2021,6,26,14,72.0,11.0,0.28
5909,2021,6,26,15,71.0,16.0,0.23
5910,2021,6,26,16,71.0,10.0,0.11
5912,2021,6,26,17,71.0,9.0,0.04
5914,2021,6,26,18,70.0,11.0,0.01
5916,2021,6,26,19,70.0,11.0,0.0
5917,2021,6,26,20,69.0,13.0,0.0
5920,2021,6,26,21,69.0,11.0,0.0
5921,2021,6,26,22,69.0,11.0,0.0
5922,2021,6,26,23,70.0,13.0,0.0
5924,2021,6,27,0,69.0,13.0,0.0
5925,2021,6,27,1,69.0,11.0,0.0
5927,2021,6,27,2,69.0,13.0,0.0
5929,2021,6,27,3,68.0,11.0,0.0
5930,2021,6,27,4,68.0,13.0,0.0
5931,2021,6,27,5,68.0,13.0,0.0
5932,2021,6,27,6,68.0,15.0,0.0
5934,2021,6,27,7,68.0,15.0,0.0
5935,2021,6,27,8,66.0,23.0,0.0
5938,2021,6,27,9,65.0,18.0,0.0
5939,2021,6,27,10,66.0,16.0,0.0
5940,2021,6,27,11,66.0,16.0,0.0
5941,2021,6,27,12,65.0,18.0,0.0
5942,2021,6,27,13,65.0,13.0,0.0
5943,2021,6,27,14,65.0,16.0,0.0
5945,2021,6,27,15,64.0,13.0,0.0
5946,2021,6,27,16,66.0,11.0,0.0
5947,2021,6,27,17,64.0,6.0,0.0
5948,2021,6,27,18,64.0,6.0,0.0
5950,2021,6,27,19,61.0,11.0,0.0
5951,2021,6,27,20,60.0,11.0,0.0
5953,2021,6,27,21,59.0,7.0,0.0
5954,2021,6,27,22,59.0,8.0,0.0
5955,2021,6,27,23,59.0,7.0,0.0
5957,2021,6,28,0,60.0,5.0,0.0
5959,2021,6,28,1,62.0,5.0,0.16
5961,2021,6,28,2,62.0,8.0,0.05
5964,2021,6,28,3,62.0,8.0,0.0
5965,2021,6,28,4,63.0,8.0,0.0
5966,2021,6,28,5,63.0,6.0,0.0
5969,2021,6,28,6,64.0,3.0,0.0
5971,2021,6,28,7,65.0,0.0,0.0
5973,2021,6,28,8,65.0,6.0,0.0
5976,2021,6,28,9,65.0,3.0,0.0
5978,2021,6,28,10,68.0,6.0,0.0
5980,2021,6,28,11,69.0,3.0,0.0
5982,2021,6,28,12,70.0,6.0,0.0
5984,2021,6,28,13,69.0,10.0,0.09
5990,2021,6,28,14,70.0,6.0,0.41
5994,2021,6,28,15,72.0,3.0,0.02
5995,2021,6,28,16,71.0,8.0,0.0
5996,2021,6,28,17,70.0,7.0,0.01
5997,2021,6,28,18,70.0,6.0,0.0
5998,2021,6,28,19,70.0,5.0,0.0
5999,2021,6,28,20,71.0,7.0,0.0
6001,2021,6,28,21,70.0,8.0,0.0
6002,2021,6,28,22,69.0,6.0,0.0
6003,2021,6,28,23,70.0,5.0,0.0
6005,2021,6,29,0,69.0,6.0,0.0
6006,2021,6,29,1,69.0,6.0,0.0
6007,2021,6,29,2,69.0,6.0,0.0
6009,2021,6,29,3,69.0,6.0,0.01
6010,2021,6,29,4,69.0,3.0,0.0
6013,2021,6,29,5,70.0,9.0,0.11
6016,2021,6,29,6,68.0,8.0,0.12
6017,2021,6,29,7,68.0,5.0,0.0
6019,2021,6,29,8,68.0,7.0,0.17
6023,2021,6,29,9,69.0,5.0,0.06
6024,2021,6,29,10,70.0,8.0,0.0
6025,2021,6,29,11,70.0,11.0,0.0
6026,2021,6,29,12,70.0,14.0,0.0
6027,2021,6,29,13,69.0,10.0,0.0
6028,2021,6,29,14,67.0,13.0,0.0
6030,2021,6,29,15,67.0,9.0,0.0
6031,2021,6,29,16,68.0,10.0,0.0
6032,2021,6,29,17,68.0,9.0,0.0
6033,2021,6,29,18,69.0,10.0,0.0
6035,2021,6,29,19,64.0,3.0,0.0
6037,2021,6,29,20,64.0,5.0,0.0
6041,2021,6,29,21,67.0,8.0,0.12
6042,2021,6,29,22,67.0,6.0,0.0
6043,2021,6,29,23,68.0,5.0,0.0
6045,2021,6,30,0,67.0,6.0,0.0
6046,2021,6,30,1,67.0,5.0,0.0
6047,2021,6,30,2,66.0,3.0,0.0
6049,2021,6,30,3,66.0,7.0,0.0
6050,2021,6,30,4,66.0,5.0,0.0
6051,2021,6,30,5,67.0,8.0,0.0
6052,2021,6,30,6,68.0,8.0,0.0
6053,2021,6,30,7,69.0,7.0,0.0
6055,2021,6,30,8,68.0,5.0,0.0
6058,2021,6,30,9,68.0,7.0,0.0
6060,2021,6,30,10,67.0,10.0,0.0
6061,2021,6,30,11,67.0,9.0,0.0
6063,2021,6,30,12,68.0,10.0,0.01
6064,2021,6,30,13,69.0,6.0,0.0
6067,2021,6,30,14,69.0,7.0,0.0
6069,2021,6,30,15,69.0,7.0,0.0
6070,2021,6,30,16,67.0,7.0,0.0
6074,2021,6,30,17,67.0,5.0,0.25
6076,2021,6,30,18,66.0,6.0,0.01
6077,2021,6,30,19,64.0,0.0,0.0
6078,2021,6,30,20,64.0,3.0,0.0
6080,2021,6,30,21,65.0,0.0,0.0
6081,2021,6,30,22,66.0,0.0,0.0
6082,2021,6,30,23,66.0,5.0,0.0
6087,2021,7,1,0,65.0,5.0,0.14
6088,2021,7,1,1,66.0,0.0,0.0
6089,2021,7,1,2,65.0,5.0,0.0
6091,2021,7,1,3,64.0,15.0,0.0
6092,2021,7,1,4,63.0,14.0,0.0
6093,2021,7,1,5,63.0,10.0,0.0
6094,2021,7,1,6,63.0,9.0,0.0
6095,2021,7,1,7,60.0,11.0,0.0
6096,2021,7,1,8,60.0,13.0,0.0
6098,2021,7,1,9,61.0,16.0,0.0
6099,2021,7,1,10,56.0,16.0,0.0
6100,2021,7,1,11,55.0,18.0,0.0
6101,2021,7,1,12,55.0,20.0,0.0
6102,2021,7,1,13,55.0,20.0,0.0
6103,2021,7,1,14,50.0,20.0,0.0
6105,2021,7,1,15,51.0,17.0,0.0
6106,2021,7,1,16,51.0,17.0,0.0
6107,2021,7,1,17,53.0,18.0,0.0
6108,2021,7,1,18,52.0,14.0,0.0
6109,2021,7,1,19,50.0,14.0,0.0
6110,2021,7,1,20,50.0,10.0,0.0
6112,2021,7,1,21,51.0,11.0,0.0
6113,2021,7,1,22,51.0,11.0,0.0
6114,2021,7,1,23,52.0,9.0,0.0
6116,2021,7,2,0,53.0,10.0,0.0
6117,2021,7,2,1,54.0,11.0,0.0
6118,2021,7,2,2,54.0,8.0,0.0
6120,2021,7,2,3,54.0,7.0,0.0
6121,2021,7,2,4,55.0,7.0,0.0
6122,2021,7,2,5,55.0,8.0,0.0
6123,2021,7,2,6,56.0,8.0,0.0
6124,2021,7,2,7,56.0,6.0,0.0
6125,2021,7,2,8,55.0,9.0,0.0
6127,2021,7,2,9,55.0,9.0,0.0
6128,2021,7,2,10,53.0,6.0,0.0
6129,2021,7,2,11,51.0,9.0,0.0
6130,2021,7,2,12,51.0,6.0,0.0
6131,2021,7,2,13,48.0,6.0,0.0
6132,2021,7,2,14,49.0,8.0,0.0
6134,2021,7,2,15,48.0,9.0,0.0
6135,2021,7,2,16,49.0,10.0,0.0
6136,2021,7,2,17,46.0,9.0,0.0
6137,2021,7,2,18,47.0,8.0,0.0
6138,2021,7,2,19,46.0,8.0,0.0
6139,2021,7,2,20,48.0,6.0,0.0
6141,2021,7,2,21,51.0,3.0,0.0
6142,2021,7,2,22,52.0,0.0,0.0
6143,2021,7,2,23,50.0,3.0,0.0
6145,2021,7,3,0,51.0,3.0,0.0
6146,2021,7,3,1,50.0,5.0,0.0
6147,2021,7,3,2,50.0,5.0,0.0
6149,2021,7,3,3,50.0,3.0,0.0
6150,2021,7,3,4,49.0,6.0,0.0
6151,2021,7,3,5,51.0,5.0,0.0
6152,2021,7,3,6,51.0,9.0,0.0
6153,2021,7,3,7,53.0,9.0,0.0
6154,2021,7,3,8,54.0,9.0,0.0
6156,2021,7,3,9,55.0,9.0,0.0
6157,2021,7,3,10,56.0,10.0,0.0
6158,2021,7,3,11,58.0,15.0,0.0
6159,2021,7,3,12,59.0,9.0,0.0
6160,2021,7,3,13,60.0,11.0,0.0
6161,2021,7,3,14,60.0,10.0,0.0
6163,2021,7,3,15,60.0,7.0,0.0
6164,2021,7,3,16,61.0,15.0,0.0
6165,2021,7,3,17,61.0,14.0,0.0
6166,2021,7,3,18,61.0,10.0,0.0
6167,2021,7,3,19,62.0,8.0,0.0
6168,2021,7,3,20,62.0,7.0,0.0
6170,2021,7,3,21,62.0,8.0,0.0
6171,2021,7,3,22,62.0,8.0,0.0
6172,2021,7,3,23,62.0,8.0,0.0
6174,2021,7,4,0,62.0,5.0,0.0
6175,2021,7,4,1,61.0,6.0,0.0
6176,2021,7,4,2,61.0,7.0,0.0
6178,2021,7,4,3,61.0,5.0,0.0
6179,2021,7,4,4,61.0,5.0,0.0
6180,2021,7,4,5,62.0,5.0,0.0
6181,2021,7,4,6,62.0,7.0,0.0
6182,2021,7,4,7,63.0,9.0,0.0
6183,2021,7,4,8,65.0,9.0,0.0
6185,2021,7,4,9,63.0,3.0,0.0
6186,2021,7,4,10,63.0,8.0,0.0
6187,2021,7,4,11,62.0,8.0,0.0
6188,2021,7,4,12,62.0,10.0,0.0
6189,2021,7,4,13,64.0,10.0,0.0
6190,2021,7,4,14,62.0,11.0,0.0
6192,2021,7,4,15,65.0,11.0,0.0
6193,2021,7,4,16,66.0,13.0,0.0
6194,2021,7,4,17,64.0,15.0,0.0
6195,2021,7,4,18,66.0,10.0,0.0
6196,2021,7,4,19,66.0,8.0,0.0
6197,2021,7,4,20,66.0,8.0,0.0
6199,2021,7,4,21,66.0,7.0,0.0
6200,2021,7,4,22,67.0,9.0,0.0
6201,2021,7,4,23,66.0,6.0,0.0
6203,2021,7,5,0,66.0,9.0,0.0
6204,2021,7,5,1,65.0,11.0,0.0
6205,2021,7,5,2,65.0,9.0,0.0
6207,2021,7,5,3,65.0,9.0,0.0
6208,2021,7,5,4,65.0,8.0,0.0
6209,2021,7,5,5,65.0,10.0,0.0
6210,2021,7,5,6,65.0,11.0,0.0
6211,2021,7,5,7,66.0,9.0,0.0
6212,2021,7,5,8,66.0,13.0,0.0
6214,2021,7,5,9,66.0,13.0,0.0
6215,2021,7,5,10,66.0,17.0,0.0
6216,2021,7,5,11,66.0,18.0,0.0
6217,2021,7,5,12,66.0,18.0,0.0
6218,2021,7,5,13,66.0,20.0,0.0
6219,2021,7,5,14,66.0,20.0,0.0
6221,2021,7,5,15,67.0,18.0,0.0
6222,2021,7,5,16,67.0,16.0,0.0
6223,2021,7,5,17,68.0,15.0,0.0
6224,2021,7,5,18,67.0,14.0,0.0
6225,2021,7,5,19,67.0,8.0,0.0
6226,2021,7,5,20,67.0,9.0,0.0
6228,2021,7,5,21,68.0,11.0,0.0
6229,2021,7,5,22,68.0,8.0,0.0
6230,2021,7,5,23,67.0,9.0,0.0
6232,2021,7,6,0,67.0,8.0,0.0
6233,2021,7,6,1,66.0,11.0,0.0
6234,2021,7,6,2,66.0,9.0,0.0
6236,2021,7,6,3,66.0,13.0,0.0
6237,2021,7,6,4,66.0,9.0,0.0
6238,2021,7,6,5,67.0,13.0,0.0
6239,2021,7,6,6,66.0,9.0,0.0
6240,2021,7,6,7,67.0,11.0,0.0
6241,2021,7,6,8,67.0,14.0,0.0
6243,2021,7,6,9,67.0,11.0,0.0
6244,2021,7,6,10,67.0,11.0,0.0
6245,2021,7,6,11,66.0,13.0,0.0
6246,2021,7,6,12,65.0,13.0,0.0
6247,2021,7,6,13,64.0,13.0,0.0
6248,2021,7,6,14,64.0,13.0,0.0
6250,2021,7,6,15,64.0,17.0,0.0
6251,2021,7,6,16,65.0,16.0,0.0
6252,2021,7,6,17,66.0,14.0,0.0
6253,2021,7,6,18,66.0,10.0,0.0
6254,2021,7,6,19,65.0,8.0,0.0
6255,2021,7,6,20,66.0,7.0,0.0
6257,2021,7,6,21,67.0,8.0,0.0
6258,2021,7,6,22,67.0,7.0,0.0
6259,2021,7,6,23,67.0,9.0,0.0
